Last Time Active	Usage Type	Time Active in Msecs	Time Active in Secs	Last Time Service Used	Last Time Visible	Total Time Visible	App Launch Count	Package	Types	Class	Source
2023-09-20 20:17:22	event-log		0					com.android.documentsui	ACTIVITY_RESUMED	com.android.documentsui.files.LauncherActivity	daily
2023-09-20 20:17:22	event-log		0					com.android.documentsui	ACTIVITY_PAUSED	com.android.documentsui.files.LauncherActivity	daily
2023-09-20 20:17:22	event-log		0					com.android.documentsui	ACTIVITY_RESUMED	com.android.documentsui.files.FilesActivity	daily
2023-09-20 20:16:50	packages	0	0					com.google.android.ext.services			yearly
2023-09-20 20:16:50	packages	0	0					com.android.providers.telephony			yearly
2023-09-20 20:16:50	packages	0	0					com.google.android.googlequicksearchbox			yearly
2023-09-20 20:16:50	packages	0	0					com.android.providers.calendar			yearly
2023-09-20 20:16:50	packages	0	0					com.android.providers.media			yearly
2023-09-20 20:16:50	packages	0	0					com.android.mms.service			yearly
2023-09-20 20:16:50	packages	0	0					com.android.providers.downloads			yearly
2023-09-20 20:16:50	packages	0	0					com.android.vending			yearly
2023-09-20 20:16:50	packages	0	0					android			yearly
2023-09-20 20:16:50	packages	0	0					com.android.printspooler			yearly
2023-09-20 20:16:50	packages	0	0					com.android.se			yearly
2023-09-20 20:16:50	packages	0	0					com.google.android.dialer			yearly
2023-09-20 20:16:50	packages	0	0					com.android.keychain			yearly
2023-09-20 20:16:50	packages	0	0					com.google.android.gms			yearly
2023-09-20 20:16:50	packages	0	0					com.google.android.gsf			yearly
2023-09-20 20:16:50	packages	0	0					com.google.android.ims			yearly
2023-09-20 20:16:50	packages	0	0					com.google.android.partnersetup			yearly
2023-09-20 20:16:50	packages	0	0					com.android.smspush			yearly
2023-09-20 20:16:50	packages	0	0					com.android.phone			yearly
2023-09-20 20:16:50	packages	0	0					com.android.providers.blockednumber			yearly
2023-09-20 20:16:50	packages	0	0					com.android.systemui			yearly
2023-09-20 20:16:50	packages	0	0					com.android.providers.contacts			yearly
2023-09-20 20:16:50	packages	0	0					com.google.android.ext.services			weekly
2023-09-20 20:16:50	packages	0	0					com.android.providers.telephony			weekly
2023-09-20 20:16:50	packages	0	0					com.google.android.googlequicksearchbox			weekly
2023-09-20 20:16:50	packages	0	0					com.android.providers.calendar			weekly
2023-09-20 20:16:50	packages	0	0					com.android.providers.media			weekly
2023-09-20 20:16:50	packages	0	0					com.android.mms.service			weekly
2023-09-20 20:16:50	packages	0	0					com.android.providers.downloads			weekly
2023-09-20 20:16:50	packages	0	0					com.android.vending			weekly
2023-09-20 20:16:50	packages	0	0					android			weekly
2023-09-20 20:16:50	packages	0	0					com.android.printspooler			weekly
2023-09-20 20:16:50	packages	0	0					com.android.se			weekly
2023-09-20 20:16:50	packages	0	0					com.google.android.dialer			weekly
2023-09-20 20:16:50	packages	0	0					com.android.keychain			weekly
2023-09-20 20:16:50	packages	0	0					com.google.android.gms			weekly
2023-09-20 20:16:50	packages	0	0					com.google.android.gsf			weekly
2023-09-20 20:16:50	packages	0	0					com.google.android.ims			weekly
2023-09-20 20:16:50	packages	0	0					com.google.android.partnersetup			weekly
2023-09-20 20:16:50	packages	0	0					com.android.smspush			weekly
2023-09-20 20:16:50	packages	0	0					com.android.phone			weekly
2023-09-20 20:16:50	packages	0	0					com.android.providers.blockednumber			weekly
2023-09-20 20:16:50	packages	0	0					com.android.systemui			weekly
2023-09-20 20:16:50	packages	0	0					com.android.providers.contacts			weekly
2023-09-20 20:16:50	packages	0	0					com.google.android.ext.services			monthly
2023-09-20 20:16:50	packages	0	0					com.android.providers.telephony			monthly
2023-09-20 20:16:50	packages	0	0					com.google.android.googlequicksearchbox			monthly
2023-09-20 20:16:50	packages	0	0					com.android.providers.calendar			monthly
2023-09-20 20:16:50	packages	0	0					com.android.providers.media			monthly
2023-09-20 20:16:50	packages	0	0					com.android.mms.service			monthly
2023-09-20 20:16:50	packages	0	0					com.android.providers.downloads			monthly
2023-09-20 20:16:50	packages	0	0					com.android.vending			monthly
2023-09-20 20:16:50	packages	0	0					android			monthly
2023-09-20 20:16:50	packages	0	0					com.android.printspooler			monthly
2023-09-20 20:16:50	packages	0	0					com.android.se			monthly
2023-09-20 20:16:50	packages	0	0					com.google.android.dialer			monthly
2023-09-20 20:16:50	packages	0	0					com.android.keychain			monthly
2023-09-20 20:16:50	packages	0	0					com.google.android.gms			monthly
2023-09-20 20:16:50	packages	0	0					com.google.android.gsf			monthly
2023-09-20 20:16:50	packages	0	0					com.google.android.ims			monthly
2023-09-20 20:16:50	packages	0	0					com.google.android.partnersetup			monthly
2023-09-20 20:16:50	packages	0	0					com.android.smspush			monthly
2023-09-20 20:16:50	packages	0	0					com.android.phone			monthly
2023-09-20 20:16:50	packages	0	0					com.android.providers.blockednumber			monthly
2023-09-20 20:16:50	packages	0	0					com.android.systemui			monthly
2023-09-20 20:16:50	packages	0	0					com.android.providers.contacts			monthly
2023-09-20 20:16:50	packages	0	0					com.google.android.ext.services			daily
2023-09-20 20:16:50	packages	0	0					com.android.providers.telephony			daily
2023-09-20 20:16:50	packages	0	0					com.google.android.googlequicksearchbox			daily
2023-09-20 20:16:50	packages	0	0					com.android.providers.calendar			daily
2023-09-20 20:16:50	packages	0	0					com.android.providers.media			daily
2023-09-20 20:16:50	packages	0	0					com.android.mms.service			daily
2023-09-20 20:16:50	packages	0	0					com.android.providers.downloads			daily
2023-09-20 20:16:50	packages	0	0					com.android.vending			daily
2023-09-20 20:16:50	packages	0	0					android			daily
2023-09-20 20:16:50	packages	0	0					com.android.printspooler			daily
2023-09-20 20:16:50	packages	0	0					com.android.se			daily
2023-09-20 20:16:50	packages	0	0					com.google.android.dialer			daily
2023-09-20 20:16:50	packages	0	0					com.android.keychain			daily
2023-09-20 20:16:50	packages	0	0					com.google.android.gms			daily
2023-09-20 20:16:50	packages	0	0					com.google.android.gsf			daily
2023-09-20 20:16:50	packages	0	0					com.google.android.ims			daily
2023-09-20 20:16:50	packages	0	0					com.google.android.partnersetup			daily
2023-09-20 20:16:50	packages	0	0					com.android.smspush			daily
2023-09-20 20:16:50	packages	0	0					com.android.phone			daily
2023-09-20 20:16:50	packages	0	0					com.android.providers.blockednumber			daily
2023-09-20 20:16:50	packages	0	0					com.android.systemui			daily
2023-09-20 20:16:50	packages	0	0					com.android.providers.contacts			daily
2023-09-20 19:45:58	packages	0	0					com.google.android.googlequicksearchbox			yearly
2023-09-20 19:45:58	packages	0	0					com.android.providers.calendar			yearly
2023-09-20 19:45:58	packages	0	0					com.google.android.gms			yearly
2023-09-20 19:45:58	packages	0	0					com.google.android.gsf			yearly
2023-09-20 19:45:58	packages	0	0					com.google.android.ims			yearly
2023-09-20 19:45:58	packages	0	0					com.android.providers.blockednumber			yearly
2023-09-20 19:45:58	packages	0	0					com.android.providers.userdictionary			yearly
2023-09-20 19:45:58	packages	0	0					com.android.providers.contacts			yearly
2023-09-20 19:45:58	packages	0	0					com.google.android.inputmethod.latin			yearly
2023-09-20 19:45:58	packages	0	0					com.google.android.googlequicksearchbox			weekly
2023-09-20 19:45:58	packages	0	0					com.android.providers.calendar			weekly
2023-09-20 19:45:58	packages	0	0					com.google.android.gms			weekly
2023-09-20 19:45:58	packages	0	0					com.google.android.gsf			weekly
2023-09-20 19:45:58	packages	0	0					com.google.android.ims			weekly
2023-09-20 19:45:58	packages	0	0					com.android.providers.blockednumber			weekly
2023-09-20 19:45:58	packages	0	0					com.android.providers.userdictionary			weekly
2023-09-20 19:45:58	packages	0	0					com.android.providers.contacts			weekly
2023-09-20 19:45:58	packages	0	0					com.google.android.inputmethod.latin			weekly
2023-09-20 19:45:58	packages	0	0					com.google.android.googlequicksearchbox			monthly
2023-09-20 19:45:58	packages	0	0					com.android.providers.calendar			monthly
2023-09-20 19:45:58	packages	0	0					com.google.android.gms			monthly
2023-09-20 19:45:58	packages	0	0					com.google.android.gsf			monthly
2023-09-20 19:45:58	packages	0	0					com.google.android.ims			monthly
2023-09-20 19:45:58	packages	0	0					com.android.providers.blockednumber			monthly
2023-09-20 19:45:58	packages	0	0					com.android.providers.userdictionary			monthly
2023-09-20 19:45:58	packages	0	0					com.android.providers.contacts			monthly
2023-09-20 19:45:58	packages	0	0					com.google.android.inputmethod.latin			monthly
2023-09-20 19:45:58	packages	0	0					com.google.android.googlequicksearchbox			daily
2023-09-20 19:45:58	packages	0	0					com.android.providers.calendar			daily
2023-09-20 19:45:58	packages	0	0					com.google.android.gms			daily
2023-09-20 19:45:58	packages	0	0					com.google.android.gsf			daily
2023-09-20 19:45:58	packages	0	0					com.google.android.ims			daily
2023-09-20 19:45:58	packages	0	0					com.android.providers.blockednumber			daily
2023-09-20 19:45:58	packages	0	0					com.android.providers.userdictionary			daily
2023-09-20 19:45:58	packages	0	0					com.android.providers.contacts			daily
2023-09-20 19:45:58	packages	0	0					com.google.android.inputmethod.latin			daily
2023-09-20 19:45:58	packages	0	0					com.google.android.inputmethod.latin			daily
2023-09-20 19:33:33	packages	0	0					com.google.android.googlequicksearchbox			yearly
2023-09-20 19:33:33	packages	0	0					com.android.providers.calendar			yearly
2023-09-20 19:33:33	packages	0	0					com.android.providers.media			yearly
2023-09-20 19:33:33	packages	0	0					com.android.providers.downloads			yearly
2023-09-20 19:33:33	packages	0	0					com.google.android.apps.messaging			yearly
2023-09-20 19:33:33	packages	0	0					com.google.android.gms			yearly
2023-09-20 19:33:33	packages	0	0					com.google.android.gsf			yearly
2023-09-20 19:33:33	packages	0	0					com.android.providers.blockednumber			yearly
2023-09-20 19:33:33	packages	0	0					com.android.providers.userdictionary			yearly
2023-09-20 19:33:33	packages	0	0					com.android.providers.contacts			yearly
2023-09-20 19:33:33	packages	0	0					com.google.android.googlequicksearchbox			weekly
2023-09-20 19:33:33	packages	0	0					com.android.providers.calendar			weekly
2023-09-20 19:33:33	packages	0	0					com.android.providers.media			weekly
2023-09-20 19:33:33	packages	0	0					com.android.providers.downloads			weekly
2023-09-20 19:33:33	packages	0	0					com.google.android.apps.messaging			weekly
2023-09-20 19:33:33	packages	0	0					com.google.android.gms			weekly
2023-09-20 19:33:33	packages	0	0					com.google.android.gsf			weekly
2023-09-20 19:33:33	packages	0	0					com.android.providers.blockednumber			weekly
2023-09-20 19:33:33	packages	0	0					com.android.providers.userdictionary			weekly
2023-09-20 19:33:33	packages	0	0					com.android.providers.contacts			weekly
2023-09-20 19:33:33	packages	0	0					com.google.android.googlequicksearchbox			monthly
2023-09-20 19:33:33	packages	0	0					com.android.providers.calendar			monthly
2023-09-20 19:33:33	packages	0	0					com.android.providers.media			monthly
2023-09-20 19:33:33	packages	0	0					com.android.providers.downloads			monthly
2023-09-20 19:33:33	packages	0	0					com.google.android.apps.messaging			monthly
2023-09-20 19:33:33	packages	0	0					com.google.android.gms			monthly
2023-09-20 19:33:33	packages	0	0					com.google.android.gsf			monthly
2023-09-20 19:33:33	packages	0	0					com.android.providers.blockednumber			monthly
2023-09-20 19:33:33	packages	0	0					com.android.providers.userdictionary			monthly
2023-09-20 19:33:33	packages	0	0					com.android.providers.contacts			monthly
2023-09-20 19:33:33	packages	0	0					com.google.android.googlequicksearchbox			daily
2023-09-20 19:33:33	packages	0	0					com.android.providers.calendar			daily
2023-09-20 19:33:33	packages	0	0					com.android.providers.media			daily
2023-09-20 19:33:33	packages	0	0					com.android.providers.downloads			daily
2023-09-20 19:33:33	packages	0	0					com.google.android.apps.messaging			daily
2023-09-20 19:33:33	packages	0	0					com.google.android.gms			daily
2023-09-20 19:33:33	packages	0	0					com.google.android.gsf			daily
2023-09-20 19:33:33	packages	0	0					com.android.providers.blockednumber			daily
2023-09-20 19:33:33	packages	0	0					com.android.providers.userdictionary			daily
2023-09-20 19:33:33	packages	0	0					com.android.providers.contacts			daily
2023-09-20 19:33:33	packages	0	0					com.android.providers.contacts			daily
2023-09-20 19:16:52	event-log		0					com.google.android.apps.maps	ACTIVITY_PAUSED	com.google.android.maps.MapsActivity	daily
2023-09-20 19:16:52	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:16:44	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:16:44	event-log		0					com.google.android.apps.maps	ACTIVITY_RESUMED	com.google.android.maps.MapsActivity	daily
2023-09-20 19:07:59	packages	63598	63				3	com.ticno.olymptrade			yearly
2023-09-20 19:07:59	packages	63598	63				3	com.ticno.olymptrade			weekly
2023-09-20 19:07:59	packages	63598	63				3	com.ticno.olymptrade			monthly
2023-09-20 19:07:59	packages	63598	63				3	com.ticno.olymptrade			daily
2023-09-20 19:07:59	event-log		0					com.ticno.olymptrade	ACTIVITY_PAUSED	com.space307.feature_auth_impl.auth.presentation.AuthActivity	daily
2023-09-20 19:07:59	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:07:31	event-log		0					com.ticno.olymptrade	ACTIVITY_PAUSED	com.space307.feature_launch.presentation.LaunchActivity	daily
2023-09-20 19:07:31	event-log		0					com.ticno.olymptrade	ACTIVITY_RESUMED	com.space307.feature_auth_impl.auth.presentation.AuthActivity	daily
2023-09-20 19:07:30	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:07:30	event-log		0					com.ticno.olymptrade	ACTIVITY_RESUMED	com.space307.feature_launch.presentation.LaunchActivity	daily
2023-09-20 19:07:22	packages	6160736	6160				12	com.android.chrome			yearly
2023-09-20 19:07:22	packages	6160736	6160				12	com.android.chrome			weekly
2023-09-20 19:07:22	packages	6160736	6160				12	com.android.chrome			monthly
2023-09-20 19:07:22	packages	6160736	6160				12	com.android.chrome			daily
2023-09-20 19:07:22	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:07:22	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:05:46	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:05:46	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:05:43	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:05:43	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:05:41	packages	3574	3				2	com.google.android.youtube			yearly
2023-09-20 19:05:41	packages	3574	3				2	com.google.android.youtube			weekly
2023-09-20 19:05:41	packages	3574	3				2	com.google.android.youtube			monthly
2023-09-20 19:05:41	packages	3574	3				2	com.google.android.youtube			daily
2023-09-20 19:05:41	event-log		0					com.google.android.youtube	ACTIVITY_PAUSED	com.google.android.apps.youtube.app.application.upgrade.NewVersionAvailableActivity	daily
2023-09-20 19:05:41	event-log		0					com.google.android.setupwizard	ACTIVITY_RESUMED	com.google.android.setupwizard.util.WebDialogActivity	daily
2023-09-20 19:05:41	event-log		0					com.google.android.setupwizard	ACTIVITY_PAUSED	com.google.android.setupwizard.util.WebDialogActivity	daily
2023-09-20 19:05:41	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.document.ChromeLauncherActivity	daily
2023-09-20 19:05:41	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.document.ChromeLauncherActivity	daily
2023-09-20 19:05:41	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:05:39	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:05:39	event-log		0					com.google.android.youtube	ACTIVITY_RESUMED	com.google.android.apps.youtube.app.application.Shell$UrlActivity	daily
2023-09-20 19:05:39	event-log		0					com.google.android.youtube	ACTIVITY_PAUSED	com.google.android.apps.youtube.app.application.Shell$UrlActivity	daily
2023-09-20 19:05:39	event-log		0					com.google.android.youtube	ACTIVITY_RESUMED	com.google.android.apps.youtube.app.application.upgrade.NewVersionAvailableActivity	daily
2023-09-20 19:05:37	event-log		0					com.google.android.youtube	ACTIVITY_PAUSED	com.google.android.apps.youtube.app.application.upgrade.NewVersionAvailableActivity	daily
2023-09-20 19:05:37	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:05:36	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:05:36	event-log		0					com.google.android.youtube	ACTIVITY_RESUMED	com.google.android.apps.youtube.app.application.Shell$UrlActivity	daily
2023-09-20 19:05:36	event-log		0					com.google.android.youtube	ACTIVITY_PAUSED	com.google.android.apps.youtube.app.application.Shell$UrlActivity	daily
2023-09-20 19:05:36	event-log		0					com.google.android.youtube	ACTIVITY_RESUMED	com.google.android.apps.youtube.app.application.upgrade.NewVersionAvailableActivity	daily
2023-09-20 19:05:24	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:05:24	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 19:05:14	event-log		0					com.ticno.olymptrade	ACTIVITY_PAUSED	com.space307.feature_launch.presentation.LaunchActivity	daily
2023-09-20 19:05:14	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:05:13	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 19:05:13	event-log		0					com.ticno.olymptrade	ACTIVITY_RESUMED	com.space307.feature_launch.presentation.LaunchActivity	daily
2023-09-20 18:50:41	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 18:50:41	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 18:27:05	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 18:27:05	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 18:27:02	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 18:27:02	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:27:51	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:27:51	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 17:27:51	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 17:20:48	event-log		0					com.google.android.dialer	ACTIVITY_PAUSED	com.google.android.apps.dialer.main.GoogleMainActivity	daily
2023-09-20 17:20:48	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:20:45	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:20:45	event-log		0					com.google.android.dialer	ACTIVITY_RESUMED	com.google.android.apps.dialer.main.GoogleMainActivity	daily
2023-09-20 17:20:42	event-log		0					com.discord	ACTIVITY_PAUSED	com.discord.main.MainActivity	daily
2023-09-20 17:20:42	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:20:03	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:20:03	event-log		0					com.discord	ACTIVITY_RESUMED	com.discord.main.MainActivity	daily
2023-09-20 17:08:54	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:08:53	event-log		0					com.ticno.olymptrade	ACTIVITY_PAUSED	com.space307.feature_auth_impl.auth.presentation.AuthActivity	daily
2023-09-20 17:08:24	event-log		0					com.ticno.olymptrade	ACTIVITY_PAUSED	com.space307.feature_launch.presentation.LaunchActivity	daily
2023-09-20 17:08:24	event-log		0					com.ticno.olymptrade	ACTIVITY_RESUMED	com.space307.feature_auth_impl.auth.presentation.AuthActivity	daily
2023-09-20 17:08:24	event-log		0					com.ticno.olymptrade	ACTIVITY_RESUMED	com.space307.feature_auth_impl.auth.presentation.AuthActivity	daily
2023-09-20 17:08:20	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:08:20	event-log		0					com.ticno.olymptrade	ACTIVITY_RESUMED	com.space307.feature_launch.presentation.LaunchActivity	daily
2023-09-20 17:08:17	packages	75424	75				14	com.android.settings			yearly
2023-09-20 17:08:17	packages	75424	75				14	com.android.settings			weekly
2023-09-20 17:08:17	packages	75424	75				14	com.android.settings			monthly
2023-09-20 17:08:17	packages	75424	75				14	com.android.settings			daily
2023-09-20 17:08:17	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.FallbackHome	daily
2023-09-20 17:08:17	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:08:13	configurations	0	0								yearly
2023-09-20 17:08:13	configurations	1676	1								yearly
2023-09-20 17:08:13	configurations	0	0								weekly
2023-09-20 17:08:13	configurations	1676	1								weekly
2023-09-20 17:08:13	configurations	0	0								monthly
2023-09-20 17:08:13	configurations	1676	1								monthly
2023-09-20 17:08:13	configurations	0	0								daily
2023-09-20 17:08:13	configurations	1676	1								daily
2023-09-20 17:08:12	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.FallbackHome	daily
2023-09-20 17:08:12	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.FallbackHome	daily
2023-09-20 17:08:11	configurations	6	0								yearly
2023-09-20 17:08:11	configurations	45	0								yearly
2023-09-20 17:08:11	configurations	9	0								yearly
2023-09-20 17:08:11	configurations	6	0								weekly
2023-09-20 17:08:11	configurations	45	0								weekly
2023-09-20 17:08:11	configurations	9	0								weekly
2023-09-20 17:08:11	configurations	6	0								monthly
2023-09-20 17:08:11	configurations	45	0								monthly
2023-09-20 17:08:11	configurations	9	0								monthly
2023-09-20 17:08:11	configurations	6	0								daily
2023-09-20 17:08:11	configurations	45	0								daily
2023-09-20 17:08:11	configurations	9	0								daily
2023-09-20 17:08:11	event-log		0					android	CONFIGURATION_CHANGE		daily
2023-09-20 17:08:11	event-log		0					android	CONFIGURATION_CHANGE		daily
2023-09-20 17:08:11	event-log		0					android	CONFIGURATION_CHANGE		daily
2023-09-20 17:08:11	event-log		0					android	CONFIGURATION_CHANGE		daily
2023-09-20 17:05:26	event-log		0					com.discord	ACTIVITY_PAUSED	com.discord.main.MainActivity	daily
2023-09-20 17:05:26	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:05:26	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:05:24	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:05:24	event-log		0					com.discord	ACTIVITY_RESUMED	com.discord.main.MainActivity	daily
2023-09-20 17:05:13	event-log		0					com.discord	ACTIVITY_PAUSED	com.discord.main.MainActivity	daily
2023-09-20 17:05:13	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:05:05	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:05:05	event-log		0					com.discord	ACTIVITY_RESUMED	com.discord.main.MainActivity	daily
2023-09-20 17:05:01	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:05:01	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 17:05:01	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 17:05:01	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:04:59	event-log		0					com.android.chrome	ACTIVITY_PAUSED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 17:04:59	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:04:09	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:04:09	event-log		0					com.android.chrome	ACTIVITY_RESUMED	org.chromium.chrome.browser.ChromeTabbedActivity	daily
2023-09-20 17:04:04	event-log		0					com.google.android.dialer	ACTIVITY_PAUSED	com.google.android.apps.dialer.main.GoogleMainActivity	daily
2023-09-20 17:04:04	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:04:01	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:04:01	event-log		0					com.google.android.dialer	ACTIVITY_RESUMED	com.google.android.apps.dialer.main.GoogleMainActivity	daily
2023-09-20 17:03:59	packages	54	0				1	com.google.android.googlequicksearchbox			yearly
2023-09-20 17:03:59	packages	54	0				1	com.google.android.googlequicksearchbox			weekly
2023-09-20 17:03:59	packages	54	0				1	com.google.android.googlequicksearchbox			monthly
2023-09-20 17:03:59	packages	54	0				1	com.google.android.googlequicksearchbox			daily
2023-09-20 17:03:59	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-09-20 17:03:59	event-log		0					com.google.android.googlequicksearchbox	ACTIVITY_RESUMED	com.google.android.apps.gsa.shared.util.permissions.ProxyActivity	daily
2023-09-20 17:03:59	event-log		0					com.google.android.googlequicksearchbox	ACTIVITY_PAUSED	com.google.android.apps.gsa.shared.util.permissions.ProxyActivity	daily
